file	line	match_class	status	assessment
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	215	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	230	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	231	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	231	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	233	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	233	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	235	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	235	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	236	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	236	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	238	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	238	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	266	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	266	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	139	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	140	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	140	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	142	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	144	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	145	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	150	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	151	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	160	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	161	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/05_phase19b_outcome_analysis.R	205	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	161	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	171	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	258	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/06_clinical/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	259	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	169	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	32	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	33	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	35	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	111	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	139	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	169	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/07_perturbation/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase1_v1/scripts/02_execute_fixed_analysis.py	192	donor_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/03_AF35_measurement/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/01_freeze.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/03_AF35_measurement/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/00_initialize.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/06_clinical/AF35_CLINICAL_STATE_OCCUPANCY_DECOMPOSITION_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/04_clonotype/AF35_CLONOTYPE_NEUTRALIZED_STATE_OCCUPANCY_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/06_clinical/AF35_COMPONENT_ABLATION_ASSOCIATION_ROBUSTNESS_v1/01_freeze.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/03_AF35_measurement/AF35_FUNCTIONAL_ROLE_STATE_ARCHITECTURE_v1/scripts/00_initialize.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/04_clonotype/AF35_LONGITUDINAL_CLONAL_STATE_DYNAMICS_M2_CLEANROOM_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/03_AF35_measurement/AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/scripts/00_initialize.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/04_phase19b_freeze_response_blind_tables.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/02_state_architecture/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/07_perturbation/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/02_state_architecture/PTPN22_STATE_AXIS_SPECIFICITY_v1/scripts/00_reuse_sources.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	0	original_machine_path	REDACTED	Removed before inclusion; original values are not quoted in this audit
PAYLOAD_SCOPE	0	credentials	SAFE_PUBLIC	0 identified unresolved findings; curated aggregate/code-only inclusion plus pattern review; not a guarantee about undetectable identifiers
PAYLOAD_SCOPE	0	private_tokens	SAFE_PUBLIC	0 identified unresolved findings; curated aggregate/code-only inclusion plus pattern review; not a guarantee about undetectable identifiers
PAYLOAD_SCOPE	0	direct_PHI	SAFE_PUBLIC	0 identified unresolved findings; curated aggregate/code-only inclusion plus pattern review; not a guarantee about undetectable identifiers
PAYLOAD_SCOPE	0	unintended_local_paths	SAFE_PUBLIC	0 identified unresolved findings; curated aggregate/code-only inclusion plus pattern review; not a guarantee about undetectable identifiers
