program_id	position	AF35_gene	matched_gene	distance	pool_rank	sampling_step	master_seed
RANDOM_1885	7	ZAP70	ST6GALNAC4	0.42827379219815215	96	11	20260908
RANDOM_1885	8	LAT	AC139495.1	0.5442774520340211	18	17	20260908
RANDOM_1885	9	LCP2	FSTL1	0.5341532761799258	133	2	20260908
RANDOM_1885	10	TRAT1	STX16-NPEPL1	0.44143996410000286	184	30	20260908
RANDOM_1885	11	NFKB1	KMT5B	0.2817542145105586	130	33	20260908
RANDOM_1885	12	REL	KAT14	0.2839309737548601	117	31	20260908
RANDOM_1885	13	RELA	ROCK1	0.3816237066411334	138	1	20260908
RANDOM_1885	14	NFKBIA	TUFM	0.5088738626030214	85	26	20260908
RANDOM_1885	15	TNFAIP3	ZHX2	0.39839458933612	82	27	20260908
RANDOM_1885	16	STAT1	CEMIP2	0.7712131409424975	81	12	20260908
RANDOM_1885	17	IRF1	ACAD11	0.5632812158597771	163	10	20260908
RANDOM_1885	18	IFIT1	AC138951.1	0.14991010337524555	4	5	20260908
RANDOM_1885	19	IFIT2	TTC39B	0.2203527344627192	15	15	20260908
RANDOM_1885	20	IFIT3	ERG	0.3359856126860138	118	18	20260908
RANDOM_1885	21	ISG15	PHF19	0.5576351978080555	183	22	20260908
RANDOM_1885	22	MX1	SGCE	0.6016338807275253	161	4	20260908
RANDOM_1885	23	OAS1	GTPBP4	0.5249621216394944	178	34	20260908
RANDOM_1885	24	CXCL9	ESRP1	1.1936141750314184	182	3	20260908
RANDOM_1885	25	CXCL10	GAL3ST1	1.0674174916466377	79	32	20260908
RANDOM_1885	26	IFNG	S100B	0.4874128325871658	90	14	20260908
RANDOM_1885	27	TNF	C1orf127	0.5361612143148885	45	13	20260908
RANDOM_1885	28	CCL5	FCGR1A	0.7300640989849438	85	6	20260908
RANDOM_1885	29	NKG7	P3H2	0.3952405734275169	60	23	20260908
RANDOM_1885	30	PRF1	WNT4	0.2875680793422954	27	7	20260908
RANDOM_1885	31	GZMB	AC243562.2	0.6282432769621039	97	21	20260908
RANDOM_1885	32	PDCD1	MACC1	0.1808141607238535	9	20	20260908
RANDOM_1885	33	LAG3	GEM	0.40889027170570996	87	28	20260908
RANDOM_1885	34	TIGIT	GPR143	0.6048048233938884	160	19	20260908
RANDOM_1885	35	TOX	PRELP	0.4682969364473328	34	9	20260908
RANDOM_1886	1	CD3D	C12orf75	1.0272315456422045	197	23	20260908
RANDOM_1886	2	CD3E	AGTR1	0.6075639615395811	171	21	20260908
RANDOM_1886	3	CD3G	NBL1	0.4835278215138851	25	19	20260908
RANDOM_1886	4	CD247	IL1R2	0.39046424984101774	128	16	20260908
RANDOM_1886	5	LCK	TMEM51	0.5129381191142898	200	29	20260908
RANDOM_1886	6	FYN	CDK2AP1	0.2929546146485923	124	3	20260908
RANDOM_1886	7	ZAP70	PSTPIP1	0.30527143190645567	27	32	20260908
RANDOM_1886	8	LAT	ZNF20	0.6630468638324533	43	33	20260908
RANDOM_1886	9	LCP2	RASGEF1B	0.5562487422050175	165	17	20260908
RANDOM_1886	10	TRAT1	HNRNPA1P29	0.42004797139944255	149	12	20260908
RANDOM_1886	11	NFKB1	HECTD3	0.27431452312845755	120	13	20260908
RANDOM_1886	12	REL	MCM9	0.22085008024319866	40	22	20260908
RANDOM_1886	13	RELA	RABGAP1	0.39800918950567266	165	14	20260908
RANDOM_1886	14	NFKBIA	KHSRP	0.4672008995194674	59	10	20260908
RANDOM_1886	15	TNFAIP3	GUSBP1	0.49726031068751725	165	25	20260908
RANDOM_1886	16	STAT1	GALT	0.9763954919780254	173	35	20260908
RANDOM_1886	17	IRF1	CCDC117	0.5850830875253885	193	28	20260908
RANDOM_1886	18	IFIT1	GAS7	0.413316501236006	129	9	20260908
RANDOM_1886	19	IFIT2	DOK1	0.25729950849533617	40	1	20260908
RANDOM_1886	20	IFIT3	PIK3IP1	0.07753068474871302	2	30	20260908
RANDOM_1886	21	ISG15	PRKD1	0.509172146798584	138	20	20260908
RANDOM_1886	22	MX1	MAP7	0.508238071617928	83	6	20260908
RANDOM_1886	23	OAS1	WWTR1	0.33069804067977193	29	4	20260908
RANDOM_1886	24	CXCL9	ENO2	0.6972943830851424	33	8	20260908
RANDOM_1886	25	CXCL10	MUC1	1.27724873250479	180	18	20260908
RANDOM_1886	26	IFNG	AL590560.2	0.4450900562426307	59	27	20260908
RANDOM_1886	27	TNF	FRMPD3	0.6336949989199581	108	7	20260908
RANDOM_1886	28	CCL5	NUF2	0.9036565469921123	199	11	20260908
RANDOM_1886	29	NKG7	NPM2	0.5225110096851998	171	2	20260908
RANDOM_1886	30	PRF1	C19orf48	0.4304696328154956	126	24	20260908
RANDOM_1886	31	GZMB	BATF	0.6470080935694651	116	31	20260908
RANDOM_1886	32	PDCD1	CSRNP3	0.42646589176272126	169	15	20260908
RANDOM_1886	33	LAG3	PDE1A	0.47434031025771617	148	26	20260908
RANDOM_1886	34	TIGIT	ZNF486	0.2836599656303448	9	34	20260908
RANDOM_1886	35	TOX	AOC1	0.7281484246894944	137	5	20260908
RANDOM_1887	1	CD3D	DLG3	0.7536135740821194	58	19	20260908
RANDOM_1887	2	CD3E	GBP4	0.5778053594731634	141	29	20260908
RANDOM_1887	3	CD3G	TPM3P9	0.755143262917461	170	1	20260908
RANDOM_1887	4	CD247	CHMP4C	0.37875535997906284	117	32	20260908
RANDOM_1887	5	LCK	NAALADL1	0.4266532864079886	106	3	20260908
RANDOM_1887	6	FYN	AEBP2	0.18152069441126178	20	28	20260908
RANDOM_1887	7	ZAP70	LFNG	0.2878834520821619	20	14	20260908
RANDOM_1887	8	LAT	AF228730.5	0.8929583425039374	164	9	20260908
RANDOM_1887	9	LCP2	CSPP1	0.5284532252963194	131	25	20260908
RANDOM_1887	10	TRAT1	HIGD1C	0.40654831942142705	129	33	20260908
RANDOM_1887	11	NFKB1	C11orf24	0.22450391973243033	62	15	20260908
RANDOM_1887	12	REL	CWC22	0.3179473160358464	163	31	20260908
RANDOM_1887	13	RELA	MARK3	0.25003881984903903	25	30	20260908
RANDOM_1887	14	NFKBIA	GGA2	0.6156708936010711	191	12	20260908
RANDOM_1887	15	TNFAIP3	RASGEF1B	0.47816411345232224	146	13	20260908
RANDOM_1887	16	STAT1	MIA2	0.6337537348051441	47	23	20260908
RANDOM_1887	17	IRF1	VAMP5	0.4056616959111412	43	6	20260908
RANDOM_1887	18	IFIT1	PIGZ	0.42647864425713616	146	2	20260908
RANDOM_1887	19	IFIT2	FAM13C	0.2117853783043793	12	22	20260908
RANDOM_1887	20	IFIT3	ZNF606	0.1504576496610232	10	7	20260908
RANDOM_1887	21	ISG15	GLIPR1	0.4978696000208938	128	27	20260908
RANDOM_1887	22	MX1	ABI3BP	0.321520450225048	15	5	20260908
RANDOM_1887	23	OAS1	MPP6	0.32505966987912277	27	24	20260908
RANDOM_1887	24	CXCL9	BHLHE41	0.9943498719356499	109	4	20260908
RANDOM_1887	25	CXCL10	SPINT2	1.0355058367442695	71	34	20260908
RANDOM_1887	26	IFNG	DCLRE1CP1	0.4608961904217843	66	16	20260908
RANDOM_1887	27	TNF	C16orf71	0.7096458280991782	179	18	20260908
RANDOM_1887	28	CCL5	ZDHHC11	0.5333557065054697	23	26	20260908
RANDOM_1887	29	NKG7	CD7	0.5385083396879197	185	35	20260908
RANDOM_1887	30	PRF1	TDRD10	0.4013850377512199	89	20	20260908
RANDOM_1887	31	GZMB	NBL1	0.610318597986778	82	11	20260908
RANDOM_1887	32	PDCD1	PCDHB18P	0.3864354204683087	115	17	20260908
RANDOM_1887	33	LAG3	LRRC2	0.2958442598271523	16	21	20260908
RANDOM_1887	34	TIGIT	HMGN5	0.5920890192035603	151	10	20260908
RANDOM_1887	35	TOX	FHOD3	0.7642851535732559	171	8	20260908
RANDOM_1888	1	CD3D	RAB34	0.8416571236545217	96	35	20260908
RANDOM_1888	2	CD3E	F3	0.5651297521542714	136	25	20260908
RANDOM_1888	3	CD3G	CIB2	0.6841252235660932	112	21	20260908
RANDOM_1888	4	CD247	POGLUT2	0.2470743722686708	28	19	20260908
RANDOM_1888	5	LCK	CLEC7A	0.4794917617305819	153	6	20260908
RANDOM_1888	6	FYN	DNAJC2	0.18774868368555803	22	9	20260908
RANDOM_1888	7	ZAP70	CHST13	0.43854887554252225	107	34	20260908
RANDOM_1888	8	LAT	AC015871.1	0.64790816769718	39	20	20260908
RANDOM_1888	9	LCP2	ZNF83	0.5858386018774255	196	16	20260908
RANDOM_1888	10	TRAT1	AC024560.2	0.3150568320769455	50	2	20260908
RANDOM_1888	11	NFKB1	DDX18	0.3093520320718666	191	31	20260908
RANDOM_1888	12	REL	SOCS6	0.33734972940146796	195	26	20260908
RANDOM_1888	13	RELA	RETREG2	0.28914630557888577	48	17	20260908
RANDOM_1888	14	NFKBIA	IPO5	0.578300673747093	142	30	20260908
RANDOM_1888	15	TNFAIP3	PYGB	0.20580163946249116	6	32	20260908
RANDOM_1888	16	STAT1	LITAF	0.9896970526236432	188	3	20260908
RANDOM_1888	17	IRF1	MYADM	0.5042425977641967	102	22	20260908
RANDOM_1888	18	IFIT1	NUTM2G	0.34117909887100956	71	14	20260908
RANDOM_1888	19	IFIT2	KLHL42	0.3916087263567324	163	12	20260908
RANDOM_1888	20	IFIT3	UPP1	0.2631153830236263	53	4	20260908
RANDOM_1888	21	ISG15	TCTN2	0.17359286566256646	2	1	20260908
RANDOM_1888	22	MX1	ETV5	0.41003179493646674	38	28	20260908
RANDOM_1888	23	OAS1	ARRB1	0.47302257479417725	114	23	20260908
RANDOM_1888	24	CXCL9	RNF157	1.1073478341558822	143	5	20260908
RANDOM_1888	25	CXCL10	PDE9A	1.2189257001803027	144	33	20260908
RANDOM_1888	26	IFNG	CLEC18C	0.5623210157713704	174	10	20260908
RANDOM_1888	27	TNF	PADI4	0.677103327388378	142	15	20260908
RANDOM_1888	28	CCL5	UNC5CL	0.8494174550346564	157	29	20260908
RANDOM_1888	29	NKG7	PCDHB12	0.4264759639606547	85	24	20260908
RANDOM_1888	30	PRF1	TLCD3A	0.328939055607943	43	18	20260908
RANDOM_1888	31	GZMB	NCF1C	0.5833219956865665	65	11	20260908
RANDOM_1888	32	PDCD1	SLC5A12	0.4302219016411649	176	7	20260908
RANDOM_1888	33	LAG3	PCDHGB4	0.29556886801598936	15	27	20260908
RANDOM_1888	34	TIGIT	GRIP1	0.29677716858668696	13	8	20260908
RANDOM_1888	35	TOX	SOD3	0.6086280599495233	78	13	20260908
RANDOM_1889	1	CD3D	UBE2T	0.8383557183392296	91	15	20260908
RANDOM_1889	2	CD3E	NPNT	0.3350160512546357	23	6	20260908
RANDOM_1889	3	CD3G	TNFRSF10C	0.7316894327218038	150	11	20260908
RANDOM_1889	4	CD247	EDNRA	0.4247418399288113	169	24	20260908
RANDOM_1889	5	LCK	TOX2	0.49573560832384334	174	30	20260908
RANDOM_1889	6	FYN	HEBP2	0.28019827626504773	103	8	20260908
RANDOM_1889	7	ZAP70	ZMAT1	0.39376152736901116	72	31	20260908
RANDOM_1889	8	LAT	AC087752.1	0.868973183296197	147	33	20260908
RANDOM_1889	9	LCP2	TRIM22	0.4570722731169319	74	25	20260908
RANDOM_1889	10	TRAT1	SLC9B1	0.2439307541258314	13	9	20260908
RANDOM_1889	11	NFKB1	TYW1	0.2737074483164418	117	32	20260908
RANDOM_1889	12	REL	SLC38A7	0.30119912087184136	142	2	20260908
RANDOM_1889	13	RELA	RBM10	0.2776083652622971	41	20	20260908
RANDOM_1889	14	NFKBIA	ZSWIM8	0.5580754494797966	120	5	20260908
RANDOM_1889	15	TNFAIP3	CSPP1	0.21855079194058064	9	12	20260908
RANDOM_1889	16	STAT1	GPI	0.8039559067127867	93	13	20260908
RANDOM_1889	17	IRF1	PRKCH	0.5860809467360758	194	1	20260908
RANDOM_1889	18	IFIT1	TEAD4	0.42279669553467775	139	27	20260908
RANDOM_1889	19	IFIT2	MIPOL1	0.3754306033863126	144	21	20260908
RANDOM_1889	20	IFIT3	SLC16A4	0.25211678096538936	45	3	20260908
RANDOM_1889	21	ISG15	APOBEC3G	0.5016043554306822	132	19	20260908
RANDOM_1889	22	MX1	ITGA4	0.4578470448472267	56	18	20260908
RANDOM_1889	23	OAS1	ISOC1	0.403687844799004	53	23	20260908
RANDOM_1889	24	CXCL9	SLC39A4	0.8663400669141075	71	28	20260908
RANDOM_1889	25	CXCL10	RGS9	1.2860608734495684	190	29	20260908
RANDOM_1889	26	IFNG	HOXD8	0.4746286774633443	81	35	20260908
RANDOM_1889	27	TNF	GRID2IP	0.555599537768713	51	34	20260908
RANDOM_1889	28	CCL5	SLC25A27	0.7495935938923775	90	4	20260908
RANDOM_1889	29	NKG7	KAZALD1	0.4221051523047591	78	7	20260908
RANDOM_1889	30	PRF1	PDGFD	0.43736697154230014	133	22	20260908
RANDOM_1889	31	GZMB	NEK10	0.7465503535893526	179	14	20260908
RANDOM_1889	32	PDCD1	CLEC18B	0.31617657439644814	57	10	20260908
RANDOM_1889	33	LAG3	GTF2IP13	0.35050273840213847	36	16	20260908
RANDOM_1889	34	TIGIT	MNDA	0.3434679258241251	19	17	20260908
RANDOM_1889	35	TOX	KCNB1	0.322868493753709	13	26	20260908
RANDOM_1890	1	CD3D	PLK1	0.9440069019009699	142	14	20260908
RANDOM_1890	2	CD3E	ZNF320	0.567098055211593	137	11	20260908
RANDOM_1890	3	CD3G	ZNF257	0.5925934080362357	65	8	20260908
RANDOM_1890	4	CD247	CD226	0.3253564364962756	71	27	20260908
RANDOM_1890	5	LCK	PSRC1	0.40097745455593875	85	12	20260908
RANDOM_1890	6	FYN	CTDSPL2	0.3253509452757832	174	23	20260908
RANDOM_1890	7	ZAP70	SPTB	0.38727757587534956	68	34	20260908
RANDOM_1890	8	LAT	CTAGE6	0.8926271433213893	162	18	20260908
RANDOM_1890	9	LCP2	LIMCH1	0.5845179235953981	195	5	20260908
RANDOM_1890	10	TRAT1	AL136116.3	0.41638198867819903	146	29	20260908
RANDOM_1890	11	NFKB1	NDUFV3	0.2783729570015557	123	4	20260908
RANDOM_1890	12	REL	REXO4	0.31948472469602224	166	31	20260908
RANDOM_1890	13	RELA	U2AF2	0.31518368671250657	68	10	20260908
RANDOM_1890	14	NFKBIA	APEX1	0.3334045658040133	11	6	20260908
RANDOM_1890	15	TNFAIP3	ZNF704	0.40298672049958606	87	9	20260908
RANDOM_1890	16	STAT1	ZNF91	0.9113295119020927	132	25	20260908
RANDOM_1890	17	IRF1	KLHDC10	0.583510334207784	188	33	20260908
RANDOM_1890	18	IFIT1	PIK3CG	0.16149370503562227	5	26	20260908
RANDOM_1890	19	IFIT2	DENND2A	0.3613436657920189	127	35	20260908
RANDOM_1890	20	IFIT3	ZNF613	0.34253478043071867	129	15	20260908
RANDOM_1890	21	ISG15	TSPO	0.3641599771912249	33	22	20260908
RANDOM_1890	22	MX1	KCNT2	0.45594752045122955	54	19	20260908
RANDOM_1890	23	OAS1	DDX39B	0.5203912832947418	167	2	20260908
RANDOM_1890	24	CXCL9	GBP7	0.9222420960427679	87	32	20260908
RANDOM_1890	25	CXCL10	SLC34A2	0.9580288204747798	50	24	20260908
RANDOM_1890	26	IFNG	RNASE7	0.4040677980952757	39	7	20260908
RANDOM_1890	27	TNF	SFRP1	0.5851116190176312	71	30	20260908
RANDOM_1890	28	CCL5	CTAGE4	0.8955567316634202	194	1	20260908
RANDOM_1890	29	NKG7	B3GALNT1	0.4288285137164126	88	16	20260908
RANDOM_1890	30	PRF1	NLRP3	0.26344585107696133	19	28	20260908
RANDOM_1890	31	GZMB	PCDHB16	0.46778941933104035	31	13	20260908
RANDOM_1890	32	PDCD1	BLK	0.37424187094378186	103	3	20260908
RANDOM_1890	33	LAG3	ZNF568	0.3296527675587614	27	17	20260908
RANDOM_1890	34	TIGIT	ETV7	0.6293548163822006	188	20	20260908
RANDOM_1890	35	TOX	ATP10B	0.4737515327068095	36	21	20260908
RANDOM_1891	1	CD3D	KMO	0.4743387709430776	13	2	20260908
RANDOM_1891	2	CD3E	IFI44L	0.6076553834097165	172	7	20260908
RANDOM_1891	3	CD3G	RBP7	0.5243338352222373	43	20	20260908
RANDOM_1891	4	CD247	IQCH	0.3950005123170385	131	21	20260908
RANDOM_1891	5	LCK	PPP4R4	0.491372096894289	171	15	20260908
RANDOM_1891	6	FYN	CDKN1B	0.29481213757695696	126	3	20260908
RANDOM_1891	7	ZAP70	PCDHGA10	0.26869595537604857	14	28	20260908
RANDOM_1891	8	LAT	BBIP1P1	0.5188432249449405	14	5	20260908
RANDOM_1891	9	LCP2	CYTH4	0.3809588177469312	35	19	20260908
RANDOM_1891	10	TRAT1	ERICH2	0.3150899203772437	51	27	20260908
RANDOM_1891	11	NFKB1	BSDC1	0.2642503692680404	108	10	20260908
RANDOM_1891	12	REL	ELK1	0.1851266938963715	26	1	20260908
RANDOM_1891	13	RELA	TPP2	0.35055627857587385	100	8	20260908
RANDOM_1891	14	NFKBIA	APEX1	0.3334045658040133	11	23	20260908
RANDOM_1891	15	TNFAIP3	PBX3	0.4746450470701576	142	29	20260908
RANDOM_1891	16	STAT1	CTSH	0.7793758478765815	82	11	20260908
RANDOM_1891	17	IRF1	RAB29	0.4647574025772086	75	22	20260908
RANDOM_1891	18	IFIT1	ADCY10	0.46993335422173993	192	32	20260908
RANDOM_1891	19	IFIT2	DBF4B	0.39895667969050735	179	35	20260908
RANDOM_1891	20	IFIT3	SLC25A43	0.2060099710981078	26	30	20260908
RANDOM_1891	21	ISG15	DDR2	0.5678892416830703	188	6	20260908
RANDOM_1891	22	MX1	CARMIL1	0.6336574579298472	196	25	20260908
RANDOM_1891	23	OAS1	IDS	0.5277552780335493	184	14	20260908
RANDOM_1891	24	CXCL9	MUC20P1	1.0367302372237266	119	13	20260908
RANDOM_1891	25	CXCL10	ST14	1.2772648042430994	181	16	20260908
RANDOM_1891	26	IFNG	AC114324.1	0.5326224453771679	136	26	20260908
RANDOM_1891	27	TNF	ABRA	0.6779850663166731	145	9	20260908
RANDOM_1891	28	CCL5	ALOX5AP	0.8857226890355139	184	17	20260908
RANDOM_1891	29	NKG7	PDGFD	0.43146937321491485	91	31	20260908
RANDOM_1891	30	PRF1	PELI2	0.3172738139504357	38	24	20260908
RANDOM_1891	31	GZMB	PLA2G2D	0.7393827032495462	174	33	20260908
RANDOM_1891	32	PDCD1	IQCA1	0.21153059849854675	16	12	20260908
RANDOM_1891	33	LAG3	MCTP2	0.4380932338239457	119	34	20260908
RANDOM_1891	34	TIGIT	NCF1C	0.6247043890770216	181	18	20260908
RANDOM_1891	35	TOX	AP3B2	0.6036706624583627	75	4	20260908
RANDOM_1892	1	CD3D	S100A4	0.5436809671988581	22	19	20260908
RANDOM_1892	2	CD3E	MTHFD2	0.45476403134031224	65	27	20260908
RANDOM_1892	3	CD3G	CLEC12A	0.6811793988635891	111	17	20260908
RANDOM_1892	4	CD247	CMKLR1	0.41750579070869887	160	4	20260908
RANDOM_1892	5	LCK	OSBPL6	0.3951280450609732	80	20	20260908
RANDOM_1892	6	FYN	SCNM1	0.2435878963288776	66	18	20260908
RANDOM_1892	7	ZAP70	FCHSD1	0.4456047234683135	116	15	20260908
RANDOM_1892	8	LAT	IGFLR1	0.7516198029046154	82	6	20260908
RANDOM_1892	9	LCP2	MSR1	0.5831629441687336	194	35	20260908
RANDOM_1892	10	TRAT1	TBC1D29P	0.31814304160722995	56	22	20260908
RANDOM_1892	11	NFKB1	CNOT4	0.2601856329131311	101	29	20260908
RANDOM_1892	12	REL	MTPN	0.3383164735500776	196	1	20260908
RANDOM_1892	13	RELA	PRPF19	0.417754556656708	187	10	20260908
RANDOM_1892	14	NFKBIA	PTEN	0.594304908166836	158	34	20260908
RANDOM_1892	15	TNFAIP3	TLE3	0.4911865857319602	157	7	20260908
RANDOM_1892	16	STAT1	SLC9A3R1	0.9523622353763836	158	31	20260908
RANDOM_1892	17	IRF1	MTG1	0.3364048256052656	15	9	20260908
RANDOM_1892	18	IFIT1	FIGN	0.46536731851418484	186	33	20260908
RANDOM_1892	19	IFIT2	PRKG1	0.10951737604391347	2	32	20260908
RANDOM_1892	20	IFIT3	MLKL	0.3524764025469371	141	25	20260908
RANDOM_1892	21	ISG15	LXN	0.3696159927614365	39	5	20260908
RANDOM_1892	22	MX1	EPSTI1	0.3975770704609287	35	13	20260908
RANDOM_1892	23	OAS1	HSPA4L	0.41078890155693354	58	2	20260908
RANDOM_1892	24	CXCL9	TNFRSF19	1.0150858025448684	114	3	20260908
RANDOM_1892	25	CXCL10	CA5A	1.215426388681403	143	8	20260908
RANDOM_1892	26	IFNG	ERICH2	0.48593295821711524	89	16	20260908
RANDOM_1892	27	TNF	SLC22A13	0.6902924977357291	162	28	20260908
RANDOM_1892	28	CCL5	PLBD1	0.47297076729906745	13	21	20260908
RANDOM_1892	29	NKG7	CD27	0.1889745585117778	5	14	20260908
RANDOM_1892	30	PRF1	C3AR1	0.18683046813007234	1	23	20260908
RANDOM_1892	31	GZMB	BCL11A	0.5487741389808851	52	24	20260908
RANDOM_1892	32	PDCD1	DHRS9	0.37237035469863927	100	11	20260908
RANDOM_1892	33	LAG3	EDA	0.46755268688081447	142	26	20260908
RANDOM_1892	34	TIGIT	RADX	0.6161808404388515	172	12	20260908
RANDOM_1892	35	TOX	ATP10B	0.4737515327068095	36	30	20260908
RANDOM_1893	1	CD3D	OXCT1	0.8175592833786027	79	15	20260908
RANDOM_1893	2	CD3E	PRKD1	0.5970016724991972	157	1	20260908
RANDOM_1893	3	CD3G	ZNF90	0.7487768679419914	164	18	20260908
RANDOM_1893	4	CD247	TLR5	0.3581260679029314	106	17	20260908
RANDOM_1893	5	LCK	BTG2	0.4988942235105714	178	33	20260908
RANDOM_1893	6	FYN	UXS1	0.26664793624693106	85	4	20260908
RANDOM_1893	7	ZAP70	KCNJ8	0.3740819311467214	63	11	20260908
RANDOM_1893	8	LAT	AC011043.1	0.7401002210717945	76	8	20260908
RANDOM_1893	9	LCP2	CCN2	0.4771789913767503	86	10	20260908
RANDOM_1893	10	TRAT1	UBE2V1P1	0.25237166993564597	21	9	20260908
RANDOM_1893	11	NFKB1	ACP2	0.28697250459913415	138	35	20260908
RANDOM_1893	12	REL	REST	0.31423365584456286	157	14	20260908
RANDOM_1893	13	RELA	TTC17	0.3544802110685255	107	12	20260908
RANDOM_1893	14	NFKBIA	GUSB	0.4657919142959229	55	23	20260908
RANDOM_1893	15	TNFAIP3	CLIC1	0.3496681089120701	44	6	20260908
RANDOM_1893	16	STAT1	NDUFB9	0.9425558107997154	147	5	20260908
RANDOM_1893	17	IRF1	DNASE2	0.41694979072912725	49	27	20260908
RANDOM_1893	18	IFIT1	F8	0.46085997931114603	184	26	20260908
RANDOM_1893	19	IFIT2	MID1IP1	0.1820590600491885	8	24	20260908
RANDOM_1893	20	IFIT3	ARSG	0.26016904542946706	50	25	20260908
RANDOM_1893	21	ISG15	AC006254.1	0.5601627445151657	185	29	20260908
RANDOM_1893	22	MX1	MAP7	0.508238071617928	83	30	20260908
RANDOM_1893	23	OAS1	PLEKHA2	0.5135274369542651	160	32	20260908
RANDOM_1893	24	CXCL9	GBP7	0.9222420960427679	87	28	20260908
RANDOM_1893	25	CXCL10	HERC2P4	1.0714657266494096	80	7	20260908
RANDOM_1893	26	IFNG	AC104806.1	0.5312399198476873	135	34	20260908
RANDOM_1893	27	TNF	SPNS3	0.6980925606185796	167	21	20260908
RANDOM_1893	28	CCL5	IL7R	0.6510483383423478	56	31	20260908
RANDOM_1893	29	NKG7	PLCB4	0.5217738778651464	169	20	20260908
RANDOM_1893	30	PRF1	AGPAT4	0.38624683344469524	76	19	20260908
RANDOM_1893	31	GZMB	SNCA	0.7280509763052015	161	22	20260908
RANDOM_1893	32	PDCD1	RTKN2	0.3303595249254541	69	16	20260908
RANDOM_1893	33	LAG3	CD83	0.44730815384898653	128	2	20260908
RANDOM_1893	34	TIGIT	SIK1B	0.6344206977249248	195	13	20260908
RANDOM_1893	35	TOX	ZG16	0.6924015057598933	111	3	20260908
RANDOM_1894	1	CD3D	WLS	0.7607865197742093	59	27	20260908
RANDOM_1894	2	CD3E	AC005336.1	0.5013368400636204	92	16	20260908
RANDOM_1894	3	CD3G	B3GALNT1	0.4314827219168128	13	5	20260908
RANDOM_1894	4	CD247	POGLUT2	0.2470743722686708	28	35	20260908
RANDOM_1894	5	LCK	CENPI	0.4907972077319334	168	11	20260908
RANDOM_1894	6	FYN	PMS1	0.2922153189810176	120	3	20260908
RANDOM_1894	7	ZAP70	CHST13	0.43854887554252225	107	33	20260908
RANDOM_1894	8	LAT	PPIAP4	0.8219348184475029	119	26	20260908
RANDOM_1894	9	LCP2	ADAM9	0.5014391817120977	108	18	20260908
RANDOM_1894	10	TRAT1	RNASE7	0.23948152887598223	9	20	20260908
RANDOM_1894	11	NFKB1	SETD3	0.28839480185058025	140	6	20260908
RANDOM_1894	12	REL	B4GALT7	0.13755628277019188	12	17	20260908
RANDOM_1894	13	RELA	RABGAP1	0.39800918950567266	165	12	20260908
RANDOM_1894	14	NFKBIA	RPN1	0.5632450482434606	128	13	20260908
RANDOM_1894	15	TNFAIP3	CAPN5	0.3609635849610124	52	8	20260908
RANDOM_1894	16	STAT1	GPI	0.8039559067127867	93	2	20260908
RANDOM_1894	17	IRF1	CDK2AP1	0.5517336624056318	150	31	20260908
RANDOM_1894	18	IFIT1	BTG2	0.028296206437829905	1	34	20260908
RANDOM_1894	19	IFIT2	PDK3	0.40857306614136046	194	19	20260908
RANDOM_1894	20	IFIT3	PLEKHA8	0.25167567166964055	43	9	20260908
RANDOM_1894	21	ISG15	WDHD1	0.3867669932522143	49	25	20260908
RANDOM_1894	22	MX1	SLC12A8	0.610294850236055	167	15	20260908
RANDOM_1894	23	OAS1	PLAAT3	0.2490181343781752	11	22	20260908
RANDOM_1894	24	CXCL9	SLC34A2	0.4611538729921442	8	30	20260908
RANDOM_1894	25	CXCL10	BHLHE41	0.8653120138416801	27	28	20260908
RANDOM_1894	26	IFNG	TPTE2	0.5142018450728246	118	32	20260908
RANDOM_1894	27	TNF	CILP2	0.5948317838548939	77	1	20260908
RANDOM_1894	28	CCL5	CAPG	0.6981665850885614	75	10	20260908
RANDOM_1894	29	NKG7	CTLA4	0.4749548436201896	126	7	20260908
RANDOM_1894	30	PRF1	NAALADL2	0.24126167456983647	14	14	20260908
RANDOM_1894	31	GZMB	ZNF93	0.7533145387070038	187	23	20260908
RANDOM_1894	32	PDCD1	SLC26A4	0.363178852059419	93	21	20260908
RANDOM_1894	33	LAG3	HSPA6	0.49205350507518764	163	29	20260908
RANDOM_1894	34	TIGIT	ETV7	0.6293548163822006	188	4	20260908
RANDOM_1894	35	TOX	MAPT	0.7715433289499632	176	24	20260908
RANDOM_1895	1	CD3D	FCGR2A	0.6837767893315675	38	5	20260908
RANDOM_1895	2	CD3E	HOMER1	0.5512892449700957	123	29	20260908
RANDOM_1895	3	CD3G	C1orf53	0.5627058858442981	57	6	20260908
RANDOM_1895	4	CD247	SLC25A19	0.3577279650287109	105	11	20260908
RANDOM_1895	5	LCK	PPP4R4	0.491372096894289	171	16	20260908
RANDOM_1895	6	FYN	DARS2	0.24318891349481556	65	33	20260908
RANDOM_1895	7	ZAP70	SLC45A4	0.3326309873644026	40	2	20260908
RANDOM_1895	8	LAT	MRPS17	0.8332999045430104	125	9	20260908
RANDOM_1895	9	LCP2	AL669831.1	0.563883064201469	174	18	20260908
RANDOM_1895	10	TRAT1	SLC31A2	0.4065661229166166	130	13	20260908
RANDOM_1895	11	NFKB1	KEAP1	0.29960558460743053	164	25	20260908
RANDOM_1895	12	REL	TBC1D20	0.25262144682084514	82	12	20260908
