HE_Annotation	response	x	y	raw_target_score	broad_immune_score	conditional_score	x_hires	y_hires	tissue_hires_scalef	coordinate_status	adjacent_section_status
Tumor	Nonresponder	1495	1656	0.150821469028225	0.214943096430026	-0.128269145446196	996.6667165	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1398	1712	0.195535980727227	0.704312578322438	-1.39469735377733	932.0000466	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1322	1769	0.173989183336679	0.203901047281734	0.303969797103105	881.3333774	1179.3333923	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1537	1281	0	0	0.304615943859002	1024.6667179	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1624	1319	0	0	0.402514648890626	1082.6667208	879.3333773	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1354	1638	0	0.489275555043807	-2.39802839866187	902.6667118	1092.0000546	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1787	1487	0.205197164511565	0.398604360493513	-0.184671307475333	1191.3333929	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1203	1563	0.187191789211523	0.456169516274349	-0.683717056421513	802.0000401	1042.0000521	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1202	1451	0.186928736520564	0.270493244797339	0.0930979354143973	801.3333734	967.3333817	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1354	1338	0	0.380783654332461	-1.35503274921739	902.6667118	892.0000446	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1560	1768	0.273185420288969	0.5834995218038	-0.0602752707147786	1040.000052	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1408	1319	0	0	0.449800639956872	938.6667136	879.3333773	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1624	1281	0	0	0.563054506414698	1082.6667208	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1712	1730	0.232835563587574	0.392716066200114	0.210071054863096	1141.3333904	1153.333391	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1365	1469	0.21361602873139	0.321172620205766	0.264727130627769	910.0000455	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1582	1693	0.137779370410669	0.230113794614371	-0.399402860221125	1054.6667194	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1354	1675	0.139899958668308	0.552921912197585	-1.3843544002417	902.6667118	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1267	1376	0	0.315903725254574	-1.72950613183077	844.6667089	917.3333792	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1841	1505	0.200675095879979	0.218792033943782	0.52138033545728	1227.3333947	1003.3333835	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1224	1413	0.156150536045527	0.234355284242983	-0.0876805253197226	816.0000408	942.0000471	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1744	1637	0.173971074765783	0.262877158196028	-0.0235889594489428	1162.6667248	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1538	1693	0.278362463515918	0.597490079964785	-0.0559186214233393	1025.3333846	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1516	1506	0.500178528360452	1.06966576488607	1.18730034671833	1010.6667172	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1473	1356	0.160622157118673	0.268843907438635	0.04283498843397	982.0000491	904.0000452	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1408	1469	0.225286431888476	0.50805776724679	-0.310586358394456	938.6667136	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1755	1618	0.234822028781947	0.31719046318196	0.554755267932809	1170.0000585	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1755	1580	0.171561833028253	0.342495562440864	-0.346011687680067	1170.0000585	1053.333386	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1668	1543	0.219835514835255	0.295433807698169	0.960916464094843	1112.0000556	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1668	1468	0.227442634148686	0.433777021473472	-0.0681379946524085	1112.0000556	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1679	1637	0.149385517373566	0.453230623311352	-1.16098129961672	1119.3333893	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1635	1337	0	0.351689642693579	-1.36374578211759	1090.0000545	891.3333779	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1441	1750	0.517343888644041	1.35489168772964	0.189877242029384	960.6667147	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1386	1394	0.135047145106655	0.292513096435926	-0.466064167894051	924.0000462	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1571	1600	0.182478345671389	0.167156158132939	0.49956932700958	1047.3333857	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1397	1488	0.32076016326064	0.483766570929499	1.02209020607227	931.3333799	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1603	1656	0.219255518977252	0.427201392606986	-0.108755717024126	1068.6667201	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1441	1600	0.190334639899403	0.339888258492403	-0.12482985481385	960.6667147	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1332	1376	0.0789238870280452	0.276233604598158	-0.2036357499297	888.0000444	917.3333792	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1387	1731	0.28146927015306	0.73588874453531	-0.29351614985477	924.6667129	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1224	1376	0	0.288834350315023	-1.50435656586644	816.0000408	917.3333792	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1333	1675	0.141774743956879	0.473520341725006	-1.01738496094633	888.6667111	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1841	1543	0.235979912638518	0.304587452768521	0.61234668676205	1227.3333947	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1604	1768	0.18713240385142	0.359450782814879	-0.274477526931338	1069.3333868	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1722	1412	0.206235462351855	0.388293328095286	-0.155939642239851	1148.0000574	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1418	1338	0.139474073936879	0.308942116646462	0.317181301210227	945.3333806	892.0000446	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1549	1675	0.228484169690272	0.459304758786167	-0.132202953542205	1032.6667183	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1711	1431	0.216488049929596	0.374035550732183	0.0500002742361925	1140.6667237	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1451	1469	0.444924678622856	0.934942967446459	1.14708168981142	967.3333817	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1398	1787	0.295462083205557	1.08248839660172	-1.61356298650907	932.0000466	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1485	1787	0.495616276828633	1.54240387286131	-0.930152078779605	990.0000495	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1549	1450	0.440238601723518	1.06819667858555	0.547909648959045	1032.6667183	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Out-of-bound	Nonresponder	1874	1561	0.226277812465066	0.276178766636202	0.696673969144515	1249.3333958	1040.6667187	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1679	1674	0.173937584339524	0.360149612463565	-0.429125566346417	1119.3333893	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1257	1469	0.182301538395818	0.353880635595585	-0.300379313314895	838.0000419	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1701	1637	0.210977612984597	0.553975635297694	-0.748321680873643	1134.0000567	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1505	1263	0	0	0.656380998551842	1003.3333835	842.0000421	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1527	1600	0.142849544603419	0.291454469272753	-0.573554248792936	1018.0000509	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1473	1394	0.142806997840266	0.705251609625244	-1.84679649095352	982.0000491	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1494	1431	0.424602121855038	0.957135268855868	0.782154055870321	996.0000498	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1409	1768	0.462134920320341	1.0697764567642	0.698531766293914	939.3333803	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1343	1544	0.201149928075852	0.297803979276824	0.204256368378948	895.3333781	1029.3333848	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1213	1507	0.434647875153537	0.788998518584622	1.27460457261423	808.6667071	1004.6667169	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1571	1562	0.156856864635199	0.353428689077022	-0.594287212905851	1047.3333857	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1690	1655	0.145366682207608	0.469586014648333	-1.24859198121524	1126.666723	1103.3333885	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1539	1731	0.162898612265115	0.323556191663074	-0.410649218982307	1026.0000513	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1873	1449	0.202352450839624	0.261698564129699	0.424592532720613	1248.6667291	966.0000483	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1559	1319	0.108924874267595	0.190618529968292	0.192056390477098	1039.3333853	879.3333773	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1419	1525	0.187034054105735	0.334235125564091	-0.144508625134569	946.0000473	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1311	1675	0.0200048693276132	0.64466995824669	-3.29377166519926	874.0000437	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1711	1468	0.191995402486346	0.312976230254637	-0.00391398451912426	1140.6667237	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1722	1524	0.223393069018135	0.233120038173057	1.09923474910452	1148.0000574	1016.0000508	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1246	1451	0.184747307598468	0.238436050638494	0.228211050279596	830.6667082	967.3333817	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1604	1805	0.181707892206631	0.350478959357432	-0.233343789330261	1069.3333868	1203.3333935	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1505	1450	0.487962757567507	0.883902279715052	1.94249709266124	1003.3333835	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1560	1581	0.145631805590394	0.23194201275708	-0.281859551460277	1040.000052	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1386	1432	0.16292079800343	0.210105215520178	0.205661090000678	924.0000462	954.6667144	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1614	1450	0.507830795045965	1.27669517043999	0.244978444903487	1076.0000538	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1408	1431	0.167168702181921	0.462501637961297	-0.806160651855613	938.6667136	954.0000477	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1797	1393	0.194779547172404	0.0844942907252523	1.40038112416632	1198.0000599	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1808	1412	0.170842558750401	0.313201824630349	-0.104799242359745	1205.3333936	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1668	1618	0.160337065327376	0.314040825376316	-0.363851456609907	1112.0000556	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1614	1487	0.453656448683763	1.01113695730886	0.651606491268413	1076.0000538	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1592	1487	0.753436215068038	1.33677476794907	3.47722449437543	1061.3333864	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1462	1488	0.477122953131352	1.00260364354274	1.24442028628763	974.6667154	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1657	1674	0.243769296040229	0.369033987847234	0.452023221581389	1104.6667219	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1386	1506	0.250230222658332	0.333167412854318	0.702112005740084	924.0000462	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1690	1768	0.311195060569585	0.447376951658815	1.04188828349989	1126.666723	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1192	1507	0.183818182338545	0.371634365194866	-0.36275455620585	794.6667064	1004.6667169	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1776	1693	0.256438845656309	0.429772325811015	0.362438204202879	1184.0000592	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1754	1543	0.230040693056843	0.282190680019811	0.777205081276846	1169.3333918	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1646	1581	0.366469413124016	0.931761046284064	-0.108430526246483	1097.3333882	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1376	1712	0.131772848371146	0.485147325950882	-1.30693453657184	917.3333792	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1657	1562	0.285486665876922	0.46201597673699	0.846763618401936	1104.6667219	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1776	1655	0.232936771248187	0.412969893714719	0.113084684338243	1184.0000592	1103.3333885	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1300	1507	0.182572761165969	0.213468060358443	0.279640364979831	866.66671	1004.6667169	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1463	1712	0.586497823296805	1.40888853175172	0.88006932526802	975.3333821	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1484	1637	0.199158115794307	0.320522024548222	0.186679921545629	989.3333828	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1830	1487	0.20998471218801	0.34553931322358	0.0984012820274863	1220.000061	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1506	1600	0.191125600996562	0.30923598037687	0.00740960590266443	1004.0000502	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1474	1768	0.563827583627052	1.35541537170654	0.752212600403387	982.6667158	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1387	1619	0.259084308421284	0.514203055260735	0.376034996995608	924.6667129	1079.3333873	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1420	1750	0.40473786846671	1.14051135615006	-0.369120021791586	946.666714	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1658	1749	0.212480836990539	0.403035703506845	-0.137991607360909	1105.3333886	1166.0000583	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1581	1281	0	0	0.549079445386183	1054.0000527	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1657	1375	0	0.624524547528899	-2.96867325376305	1104.6667219	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1365	1581	0.186149680104268	0.324900920741305	-0.107570266990197	910.0000455	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1679	1487	0.197110532823108	0.218379742578964	0.466082140877737	1119.3333893	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1722	1375	0.0560295348796656	0.615955381881526	-2.66775245054823	1148.0000574	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1245	1376	0	0.202537432040956	-1.22622330742667	830.0000415	917.3333792	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1462	1525	0.206026145988689	0.377706698314862	-0.0677426578949511	974.6667154	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1376	1600	0.187424619721379	0.264123014824185	0.255529565545803	917.3333792	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1440	1450	0.185480189715842	0.51055153050236	-0.743269007187438	960.000048	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1300	1656	0.102710636127651	0.660770625854057	-2.17786702371766	866.66671	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1602	1281	0	0.486140128255095	-1.49013780580555	1068.0000534	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1560	1731	0.202449466364937	0.483645450593997	-0.571348249760026	1040.000052	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1397	1525	0.192770962971913	0.278149479320353	0.158150974049409	931.3333799	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1863	1543	0.226482418531631	0.281168462711845	0.616054895772228	1242.0000621	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1614	1637	0.295264765730858	0.766874251287052	-0.465078019009153	1076.0000538	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1375	1376	0.205106526287877	0.636524029767765	-0.349665187099229	916.6667125	917.3333792	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1224	1563	0.157272069263297	0.316223884961771	-0.47922801179653	816.0000408	1042.0000521	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1668	1506	0.207253796199089	0.304073237970707	0.261459826217979	1112.0000556	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1689	1468	0.269958456150922	0.432069304405159	0.553058258726578	1126.0000563	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1408	1581	0.230143425794217	0.332024712972243	0.478211787900934	938.6667136	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1505	1375	0.258714837319087	0.292931421926386	1.69036530813261	1003.3333835	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1224	1526	0.243048545689417	0.408475122126199	0.313714519391423	816.0000408	1017.3333842	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1160	1601	0.249780906610918	0.503628486214076	0.00877115781968232	773.333372	1067.3333867	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1538	1543	0.179163949386234	0.350205961587183	-0.313542011458805	1025.3333846	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1549	1749	0.229588398937128	0.428479244975794	0.0105184742505116	1032.6667183	1166.0000583	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
