cohort	draw_id	matched_program_genes	conditional_response_effect	conditional_cohort_mean	target_response_effect	target_cohort_mean	program_size	nearest_candidate_pool	matching	seed	random_sets_are_biological_replicates
Wu_Zenodo_19123188	RANDOM_398	AFAP1L1;LOX;MAPK10;ITGB7;SPSB2;UPP1;SLCO3A1;HSPA2;STBD1;CYP39A1;GATD1;PARP4;CLSTN3;ANXA2;SEPHS2;NDUFA3;WSB2;FRG1;FAM110B;NSMAF;CHIC2;NMT2;RPP21;DCDC2;TMC8;LRRD1;DND1;WARS;KIAA0513;SNX20;CCR1;COL8A2;ENHO;XKR6;TMEFF1	-0.0342866217247416	0.218494808999869	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_399	FCGR2B;SLCO3A1;DDTL;PAMR1;GLT8D2;KANK2;SPECC1;SPINDOC;PSAT1;GNLY;IRF9;VPS26B;GTPBP1;TBC1D9B;RAB13;SEC11A;GPC1;LYSMD4;TTBK2;ATP6V0A2;CYP2J2;ITGAL;CTTNBP2NL;HOMER3;EIF1AY;MEOX2;DUOXA2;FOSB;CAVIN3;BCAT1;CDHR2;EMID1;ERG;GJC1;GOLGA8O	-0.0484406773551574	0.190511996431615	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_400	STAT4;ALOX5AP;ARHGEF25;UBXN10;KCNK6;RIN2;NIBAN1;DISC1;MDFIC;SLC25A12;TMEM64;SLC35D1;RBM42;HSP90AA1;ECHDC2;EMC4;NCOA2;FZD1;PJA1;AKIP1;SRSF1;PIP5K1C;FNBP1L;SH3PXD2B;ITGA9;TMCC2;RPA4;IER5;SEPTIN5;TNFRSF25;HOXB4;USP17L3;FLT3LG;ITGA2;GPIHBP1	-0.0901919567598725	0.231390785499288	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_401	TRAF5;DIPK1B;NLRP3;CELSR1;ARID3A;BASP1;RBP7;UNC5B;FMR1;HAGHL;BCL2L11;QRICH1;ENPEP;CHCHD2;CALM2;PIK3R1;MTA2;TRMT10B;NUDT1;LMTK2;NUDCD3;GALNT10;PDZK1;HES4;SH3PXD2B;SCN4A;CAMK2B;GDA;SPECC1;CD8A;HIST1H2BG;DZIP1;NOSTRIN;RRM2;GAREM2	-0.109347606685088	0.23418372043631	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_402	BEND7;GFRA1;KIAA1328;PRG2;WDFY4;FPR3;ARHGAP10;PLD2;PC;ULK2;LRRC47;TMEM109;PRKAB1;SCP2;COMT;MGAT4B;KLF15;CLRN3;SNN;ARMC1;SH3D19;TM2D2;NSMCE3;STS;ADAMTSL2;TIFAB;PIK3R6;AGMAT;ANKRD44;IL33;P2RY8;BOC;GPX8;SNCG;SH3D21	-0.0632167489104195	0.189122490118355	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_403	DGKH;EIF1AY;KCNK6;NRN1;NRARP;TENT5A;TNC;PAPOLG;CDC42EP1;ALDH1A3;APPL2;VARS;ADAM10;GNB1;CAPN2;GLYCTK;DR1;SLC30A4;GTDC1;LMBR1L;SART1;CHMP7;ERBB2;CDC42EP3;OAS3;TSPAN11;TMCC2;NEDD9;SPECC1;ZSCAN18;FAR2;MCTP2;CCDC9B;MAPK10;PPP2R3A	-0.0535304948750793	0.232709996502238	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_404	TRAF5;IYD;EPB41L4A;TRABD2B;CDC42EP5;MVK;ADAMTS4;STAT5A;CIDEB;IDO2;ENPEP;SLC35D1;THOC7;RHOA;CHPT1;C4orf3;NFKB2;AMN1;FAM89A;LUZP1;ACOT13;TTLL3;ASB13;DIPK1B;GJA1;ANO3;NTNG2;F10;SEMA4D;PILRA;TAFA5;LDOC1;NLRP3;CREB5;ZNF549	-0.0918291152727486	0.165755282396921	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_405	SASH3;ID4;SIGLEC9;COL4A4;THEMIS;LAMA5;CCL4;TFEC;COL5A2;ADGRD1;PACSIN2;SF3B3;OTULIN;LGALS3BP;MPC2;PHPT1;NQO2;TMEM116;FAM110B;HSD17B8;SLC22A18;LIMK1;SLC25A42;PIK3R5;PFN2;DIO2;KLRC4;AKR1C3;SYTL2;ADAM28;USP17L3;CNDP1;MPZL2;HTRA3;MED27	-0.0859147377192313	0.230095871690183	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_406	SIGLEC1;PLCB2;ARMC9;VMO1;FADS3;FAM199X;DIPK1B;RASSF8;CYBC1;RTN1;PIKFYVE;GALK1;UBE2Z;MAT2A;PDIA3;MYO1B;CCDC85B;TMEM116;TMEM8B;NMT2;DNM1L;SOCS1;PPP1R14B;CD8A;SPHK1;PKNOX2;AMH;PDLIM7;TMED3;EGLN3;HBEGF;MT1H;ELFN1;MMP23B;SHROOM4	-0.0550725993709595	0.230423772041639	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_407	RNF135;HEYL;ZG16;XYLT1;SLC17A1;MYH14;NCF4;RHNO1;NEDD9;PLN;R3HDM4;USP4;PMM1;NUCB1;NRBP2;APMAP;ISG20;GPD1L;ARHGEF5;GANC;DDX39A;FRK;FSCN1;PIK3R5;SEMA4D;XCR1;DIO2;ABCG5;GIMAP1;KLRK1;FLRT2;MCTP2;PALM;GPR153;WNK2	-0.147084472630743	0.211768386782051	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_408	LMOD1;RASGRP2;CLRN3;DZIP1;TPPP3;OGFRL1;GLIS2;HSPBAP1;MSRB1;UHRF1;ANKLE2;BID;RETREG3;CERS2;COPA;MTDH;RCN3;HERC5;FAM222B;SNHG32;ATXN7;SMARCD1;IL1RN;MMP19;SEMA4D;CCDC154;PLAG1;CHI3L1;LRRC25;RGS16;TNFRSF6B;LDOC1;FZD1;BEST1;C2orf92	-0.0811575312114366	0.239031937708859	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_409	SYNE1;CAPN12;MAP3K7CL;MYBL2;GJC1;LAMA4;RUNX3;ISYNA1;TSKU;SLC25A12;GGA1;PDIA4;PSMA2;HNRNPA2B1;COX8A;NRBP2;NFIX;SSBP4;NEMP1;TTLL3;RRAS;CCDC97;MTHFR;PTGIS;PLIN4;SYTL5;PDZD2;SLC13A5;GLT1D1;GPR88;OGN;KCNA3;CBX8;FOXF1;PXYLP1	-0.0933450599556314	0.229368520959865	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_410	SAMD9L;SOX18;CLRN3;PRKD1;CX3CL1;LIMK2;EIF1AY;LRRK1;FGFR2;IQSEC2;USP33;MORF4L1;GRB10;EEF1B2;SPI1;MPST;MET;CDK7;DPY19L3;FBXO31;CALCRL;SLC25A37;TCEAL9;IRAK3;FGD3;C3orf52;SIDT1;HJV;NID2;PAPLN;CLEC4G;SLA2;EPHA3;PPP1R3G;RASL12	-0.039265403964713	0.182195724756609	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_411	SIGLEC1;HEYL;LRMP;NAALADL2;LEF1;F12;MRAS;EZH2;AGRN;CPXM2;RALBP1;CNTRL;VPS26B;CD68;MGAT4B;HNRNPA0;MTA2;POLA1;KLHL28;LMBR1L;CCNYL1;SLC7A7;CSTA;NCF4;TNC;SLC6A11;SLC51B;C1orf115;KSR1;AMPD3;CLDN11;FZD7;BBS9;TMEM91;PKHD1	-0.0490442564569126	0.19936964715171	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_412	RHOF;DGKA;GJC1;LRP12;NRARP;ARHGAP26;ARHGAP24;TMEM8B;GYPC;CYP3A43;UQCC2;TRAK1;CHKA;QKI;CLPTM1;AURKAIP1;TAP2;TMEM116;PAQR9;NSMAF;SH3KBP1;TBC1D16;NSDHL;TBC1D10C;NPR2;CACNA2D4;ZNF296;TM4SF5;CD8A;EPB41L1;TAFA5;IDO1;ABCA7;MMRN1;HIST1H2BH	-0.0662905148459066	0.221929844533203	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_413	VGLL3;DBNDD2;P2RX7;ARMCX2;FLT3LG;DNASE2;ZNF83;MAML2;ITGAX;STMN3;EPRS;RETREG2;NET1;PRDX2;NRP1;NDUFB11;PNRC2;ZNF343;MID2;KRI1;C17orf49;ZNF532;TRAPPC11;CCL4;MLIP;ZCWPW2;PDZD2;ERBB3;TNFSF13B;LRRK2;ZSWIM4;RARB;NFAM1;ALPK2;CLGN	-0.0683034188379403	0.20059679230845	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_414	ZNF83;OLFML2B;ALDH1A3;TSPOAP1;PCED1B;NPC1;OSBPL3;PHC1;SLC6A1;IDO2;DDX39B;MRTFA;ABHD14B;DDX5;MTCH1;HNRNPA0;GPC1;PDK3;TBC1D22B;NSMAF;N4BP2L1;NDE1;TBC1D16;CCDC102B;FRMD6;SLCO1A2;TCEANC2;FBN1;MYO1G;USP17L15;ZFPM2;APOL4;AVPR1A;NGFR;TMEM178A	-0.129276184233644	0.281532554407579	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_415	BICDL1;NIBAN1;SSC5D;MIER2;FADS3;CDH1;NR4A3;FLVCR1;TKFC;DOK3;ARFGEF1;HACD2;IVNS1ABP;ANXA5;ARHGEF10L;COPG1;RELL1;FOLH1;BBS1;SH3BP5L;FAM111A;TTLL3;TLR4;DCDC2;LTB;CACNA2D4;C5orf30;IER3;CAPN12;ADSSL1;XYLT1;GFI1;LILRB1;PEAR1;SCNN1D	-0.0357006289771429	0.234461990016231	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_416	ANGPTL8;ST14;SLIT3;EME2;CENPM;IER5L;NID2;CLEC10A;B4GALT5;RAB30;PNRC2;RAB35;PRPSAP1;NDUFA4;UGDH;LCP1;EHD2;SNAPC2;GCAT;CASP7;FADS1;ZC3H12A;CADPS2;COX7A1;HAND2;CCNJ;PLAG1;HGFAC;TMOD1;PYHIN1;SSPN;ZFPM2;LOXL4;SPON1;CEP112	-0.0941861326054113	0.216289849222064	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_417	NRG1;TNC;CDC14A;TSPOAP1;IL2RA;GCKR;SYNE3;KIAA0040;SELENON;XYLT1;LRP6;SC5D;PRPF31;GSN;ANKHD1;DST;VCAM1;ACHE;VMAC;YWHAB;TNRC18;IL1RN;MTHFR;JAK3;OLFML2B;SLC51B;LRCH2;CORO1A;TANC2;TTC36;CDHR2;IDO1;ARID3A;RASL11A;SLFN12L	-0.0501021647689421	0.228932294872958	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_418	EIF1AY;TRAF5;CDC42EP2;ITGA3;IGF1R;ITPR1;RELT;SLC25A36;GLMP;PLN;GET3;PLSCR4;AMPD2;PLD3;NCOR2;RSRP1;F10;WDR4;B3GALNT2;ADAM17;KANSL1;RNF31;CTTNBP2NL;HCK;DOCK8;SLC22A11;TMEM163;CYP4F3;APOBEC3G;ATP2A3;TMEM71;SPNS2;DAAM2;P2RY10;EPHA4	-0.0771882504372207	0.220860066599656	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_419	ADCY7;FBLIM1;FKBP14;GNPDA2;SKAP1;TMEM204;CCDC3;GLDC;SERINC2;GPR176;TXNDC15;RETREG3;IMP4;CSRP1;YWHAZ;HSPD1;ZFAND2B;YEATS4;TERF1;ANP32E;LRRFIP1;COP1;ZMAT3;SLAMF8;EFNB2;KLF8;ANO3;GNB4;ST14;IL33;GPR4;GNG7;PELI2;STC2;SEMA3G	-0.0847408400665672	0.261716172137056	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_420	UBXN11;CCDC3;MITF;EME2;LPCAT2;KALRN;SLC17A2;TTBK2;COLEC11;PTGER2;PITRM1;VPS26B;HNMT;MIF;NRP1;FAM120A;CYP51A1;SNX11;GGT7;AKAP10;ITSN2;TTC14;LMTK2;FBLN1;EFNB2;FAM24B;STX1B;SH3BGRL;ARHGAP9;CMKLR1;DLL4;STEAP2;PPL;BATF;AFAP1L2	-0.0510411474743361	0.248103105115506	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_421	RAMP3;TMEM47;CES4A;S1PR2;ORAI2;DNASE2;HSPB8;LYNX1;AKR1C4;ZSWIM4;PCED1A;PMM1;PHC3;TGFBI;IL1R1;GLUD1;EPB41L4B;EPB41L4A;DPY19L3;CCDC97;TRIO;GRK5;ARMC1;ECM1;DBNDD2;NLRP2;PCDHGA9;RNF128;PTGER4;PDZK1IP1;FNDC1;ST6GALNAC3;AMIGO2;INAFM2;TRDMT1	-0.118246289941405	0.253029283142053	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_422	NID2;NUSAP1;CROCC;CELSR1;RRM2;SLC22A23;VGLL3;TMEM8B;PIM3;OBSCN;COQ9;LPCAT3;VDAC2;CD14;DHRS3;NDUFA3;GRAMD1A;BAG4;BAMBI;TCEAL9;TNRC18;ALDOC;LMO2;HES4;AFAP1;FOXD2;MADCAM1;CORO1A;TBX2;SMIM24;PAMR1;TFPI2;FCGBP;TRERF1;GAREM2	-0.0618024348909404	0.227519094334763	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_423	PHLDA3;HAND2;ADGRD1;INTS6L;CLDN2;CGN;FGD3;IL33;COTL1;HOXB3;ZNF217;MAST4;RAB35;CNDP2;CXCL2;HIST1H1C;ENPEP;ELFN1;B9D1;DCK;BIN1;CCDC97;SUCO;F3;HSPB8;VTCN1;CLNK;GOLM1;PTGER4;CNN1;MCUB;ANGPT1;KCTD15;ANKRD29;VLDLR	-0.094821312620632	0.25852855036686	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_424	SLC36A1;EDIL3;DDR1;ARL10;PRRX1;SMOC1;SMIM3;ULK4;HSD17B2;OSBPL5;FAM120AOS;ADH5;MBD6;PLXNB2;CHPT1;DRAP1;ABCA6;NAIF1;FGD6;CLN6;CYP2J2;EXD3;NECAB3;PLAU;IFITM10;PLLP;DIO2;ITGAX;DIPK1B;MOGAT2;BBOX1;IGSF21;P2RY11;IPCEF1;MSS51	-0.00435030293366204	0.184721478544961	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_425	LAMA2;MFSD10;ITGB3;LYL1;ANKRD29;EPHB4;RHOF;TTC39B;ITGB2;IDO2;FKBP8;YKT6;ABHD14B;FNDC3B;PHYH;NDUFS2;LIMA1;TRMT10B;KYAT3;CKS1B;FGD4;SNHG32;SRGAP1;GZMK;IGSF6;DZANK1;KRT222;SLC15A3;DOK2;STAT4;HOXB2;MLLT3;HIST2H2BE;NT5DC2;ZNF232	-0.102286693385718	0.185848289483001	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_426	ARHGAP31;SYTL2;CPXM2;PMAIP1;GJC1;SLC17A4;CDH13;SSH2;IMMP2L;DPEP2;GET3;REV1;USP4;LGMN;PECAM1;AURKAIP1;CNTRL;MYCL;C6orf47;PELI1;MAPK14;SH3BP2;PNPLA6;F3;PRKCH;SIGLEC12;CYSLTR2;ITGAX;STS;SMAD6;COL8A2;ANGPT1;UAP1L1;LY9;PAQR8	-0.0869765928858013	0.232899155424182	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_427	AFAP1;EDIL3;SEMA4A;IDO2;SSBP2;NRP2;FABP4;STAT5A;PLGLB2;PCDH17;ATG13;PRPSAP1;DR1;NDUFV2;VKORC1;NDUFB11;SRXN1;AMN1;FLVCR1;CKS1B;MICAL2;RP2;NPHP3;ECM1;FBLIM1;RAB38;PLLP;EMILIN1;SPECC1;AMN;P2RY8;ST8SIA1;ZWINT;OIT3;YJEFN3	-0.0483050735578403	0.233742524322159	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_428	ABI3BP;ACSM3;RIPOR2;EDA;ADA;RASD1;GZMK;PHYHD1;KIF1C;ARMC9;SIK3;MOGS;USP14;JUNB;PHYH;TTC3;FAM118A;LZTFL1;SENP7;IL17RB;DDX39A;RND1;SNX30;SH3PXD2B;HELLS;LRGUK;C11orf21;IGFBP5;PMEPA1;SYNE1;KLF5;KCNA3;PTGS1;SLIT2;PPP2R3A	-0.083306477760071	0.24221151317666	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_429	PAPLN;MMP11;PDE10A;TEAD4;FHOD1;RNF144B;ARHGAP10;AP4B1;RAB20;PEAR1;SLC33A1;PDIA4;PMM1;HNRNPA2B1;ORMDL3;NDUFC2;RHOQ;CDC42EP2;HDAC8;FNBP1L;TSPAN14;S100PBP;FAM241A;NR4A2;TMC8;COL4A3;NPBWR1;UGT1A1;KIAA0513;PPP1R13L;TMEM71;CHST3;HELB;TAF11L6;HMGN5	-0.0744784969912682	0.182423335616533	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_430	MXD1;TNFSF13B;NRTN;PMAIP1;PELI2;CD99L2;SGCE;EVC;FCGR3A;IFITM1;JOSD1;NCOA2;USP33;ACSL1;NCL;DST;SH3BGRL;ANKRD49;TMEM242;UTP25;ADGRL2;RILPL2;LPAR6;PLEK;CAVIN3;NLRP2;RAB39B;ONECUT1;TM6SF1;COLEC10;RERG;GFI1;SYTL1;KCNK6;FAM124A	-0.0474005967734089	0.178502140130594	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_431	GZMA;SEPTIN1;NPNT;ETV1;GPR132;ZNF394;ADGRG1;SOX9;LDLR;FNDC1;WWP1;STAT5B;ZNF410;IDH2;SMIM14;BAG6;TMEM109;DHX57;TBC1D22B;LPAR6;MTFR1L;CSPP1;LUZP1;CD2;LXN;WNT2B;PCDHB7;MCAM;ALOX5AP;CCDC88B;ZNF124;ANK2;SYTL1;TAF11L6;PTGER3	-0.113653820483493	0.234297063674643	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_432	VEGFC;ERICH5;AGPAT4;P2RY8;DBN1;SLC25A18;TNC;LRRK1;FADS2;CD300LF;GTF2H5;MRTFA;RC3H1;EIF3A;TAF10;TFPI;ABCA6;ZNF441;KIFC2;CCDC97;N4BP2L1;NSDHL;EXOC6B;FMOD;C12orf75;IL12RB2;CADM2;ACOT12;IL18;CA5A;MEF2B;FGF21;EMB;PCDH12;EPHA4	-0.0562599785701801	0.197493239585135	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_433	SEPTIN1;PRKCB;MMP23B;IL18R1;CD109;IQGAP1;TP53I11;C5AR2;NPDC1;FIBIN;TRAPPC4;ATP2B4;TRIM24;PLPP3;ANXA4;TFPI;ERBB3;WDR4;RSBN1;ASB13;SH2B3;CCDC97;CSPP1;ARHGAP9;EVI2A;PLEKHG4;CBLN1;IL7R;SOX18;C20orf194;SLAMF7;USP17L3;OLFML2A;BCL2A1;CRABP2	-0.126113373278364	0.24234923287652	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_434	ZNF83;ACSM3;XKR6;LYL1;IL2RA;PIGR;LILRB5;FAR1;HINT1;SEMA4A;SMARCC2;CDS2;SUZ12;GPX3;MGST2;CAV2;KHNYN;DCUN1D2;ZBED4;SPRY2;PI4KB;NELFB;KCTD10;SMOC2;GJA1;XCR1;SLC6A11;CYBRD1;RNF135;IL2RB;PCDH7;TNFSF8;KIAA1328;OBSCN;C8orf58	-0.156038608852675	0.252741769388214	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_435	RELT;PBX1;TLR3;EDA;TLR1;RIN2;SVEP1;SNED1;CAVIN1;CCDC146;HYI;MTA2;CBR1;LIPA;LAMTOR4;NCOR2;NCOA2;PIGV;TTC8;CSPP1;PIP5K1A;ARHGEF6;PDPR;SEPTIN1;CLIP4;SPATC1;AHRR;HIST1H1E;BICDL1;SPECC1;MEF2B;TNFRSF6B;WDR47;TMEM91;COL4A5	-0.0831871596471271	0.213035222871754	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_436	SVEP1;ARHGAP10;SLIT3;HOXB4;DACT1;AS3MT;PPP1R3C;PHC1;NEDD4L;HOXB3;CCT3;SMAD5;UBE2Z;TM9SF2;GNAQ;UGDH;F11;PIGB;GPSM1;SUCO;ITSN2;RILPL2;SLC25A37;PYCARD;BCL2;IGSF9B;DZANK1;CYBRD1;CAVIN3;DNAJA4;FMO2;LIF;RUBCN;EGR2;EVC2	-0.114821365102536	0.230907674877813	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_437	SLC17A2;ANKRD44;DIPK2B;SUPT3H;ITPR3;SNTB2;TGFB3;EFHD1;STBD1;CREB3L1;KEAP1;AMPD2;MBD6;C2;ANXA4;UBXN4;SGK3;BTBD10;SAYSD1;DENND4B;FGD4;GUCY1A1;SPRY2;IYD;PLP2;SIGLEC12;KRT222;ITGAX;KSR1;SAMD9;P3H3;PLIN1;BTN2A1;EPB41L4A;GPR161	-0.0872551400457411	0.230312968226623	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_438	CD48;MXD1;GPR153;CSPG4;ZBTB46;SLC51A;ZNF83;PHYHD1;ENPP1;CACNA2D1;ARSA;HIPK1;GPAT4;PTMS;MGAT1;UBXN4;KLF15;ACHE;BBS1;WIPI1;SYNRG;ALDOC;NCAPH2;HSPA6;LOX;PCDHB12;CHAC1;SH3BGRL;CHRNA4;HSPA2;CD5;KIF26B;ERG;ARMC9;ZNF169	-0.0858675595855979	0.221306369485853	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_439	CD38;SLC3A1;JAG2;ASPA;KIAA0895L;AGFG2;ARHGAP10;LRRC8C;COTL1;HDAC9;EPRS;AGO2;PSMA2;AKR1A1;CAPN2;TTC3;RGS3;TMCO6;FAM110B;SNX30;RAB17;NR2F1;CSTA;SMOC2;SLC25A24;LRRC39;PCDHB7;GNMT;LRRC25;CCDC88B;LDLRAD3;AIF1L;NCEH1;FOXF1;GREM2	-0.0646244958138978	0.196170116088687	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_440	LYVE1;ATP2A3;TCF21;NRN1;BCL2A1;KLF4;OLFM2;ROBO4;SLC47A1;LY75;ABCA6;ARL2BP;TMX4;WNK1;CLPTM1;FH;RHOG;PHLPP2;EZH2;ASB13;APBB1IP;SHC2;CTDP1;CCL4;EPSTI1;TMEM178B;PLAC9;DSE;MYLIP;LIMCH1;OLFM1;RRAD;SPSB2;MPPED1;CATSPERG	-0.0146259308649084	0.175100224934531	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_441	MMRN2;GFRA1;ADPRH;CRACR2A;SLC22A18AS;THBD;TMEM47;OTULINL;ACMSD;CSPG4;MIEN1;PMM1;MCFD2;EIF4EBP2;LAP3;NRP1;NET1;RPH3AL;DPY19L3;DNAJB14;SLC4A2;RP2;NELFB;TRAF3IP3;SPINT2;CUBN;NPBWR1;AKR1D1;DIPK1B;APOBR;CHST3;CEMIP;CHST1;CRHBP;LRRC17	-0.0964457726912771	0.229579577603706	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
Wu_Zenodo_19123188	RANDOM_442	CD48;DDX60L;CES4A;DPEP2;HILPDA;PTP4A3;KSR1;IFT81;NIPSNAP1;OSBPL5;YY1AP1;BCAR1;ABHD14B;TM9SF3;VKORC1;GADD45B;NFIX;IRAK2;PEX6;PIP4P1;PLEKHA1;DUSP7;MSANTD3;GZMK;FHL3;XCR1;NEIL3;CYTIP;KRT23;LRRC8C;TCF7;PGM5;IPCEF1;NFAM1;B3GNT10	-0.0726686523232571	0.196211573560312	0.136545734467442	0.326309322190666	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
